id,constant,position,translate
135,cryptoHeaderText.text|dot,Подзаголовок,Trading rentable sur le marché dynamique des devises numériques
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Commissions réduites
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,La cryptocurrence n'est pas réglée par l'État et n'est pas taxée
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Investissements confortables
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,Aucune vérification complexe n'est requise pour échanger des cryptocurrences sur la plate-forme Company Name
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Effet de levier
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,La possibilité d'une petite taille d'investissement pour le commerce sur le marché de la cryptocurrence
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Un large éventail
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,La plate-forme Company Name offre une large sélection d'actifs d'investissement
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Marché de cryptocurrence
145,cryptoAssetsText.text|dot,Подзаголовок,Les données personnelles des participants au marché sont sécurisées et le mouvement des transactions ne peut pas être suivi.
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Familiarisez-vous avec les concepts de base
147,tradingHeaderText.text|dot,Подзаголовок,"Cette section fournit des informations sur les définitions suivantes: effet de levier, volume de lot, appel de marge, écart, etc."
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Calculatrice du commerçant
149,tradingCalculatorText.text|dot,Подзаголовок,Un instrument utile lors de la planification des transactions
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instrument: <div class=""description"">préciser l'instenment financier sélectionné dans la liste</div>"
151,estimationText.offer_2,Цена открытия,"Prix: <div class=""description"">préciser le prix estimé de l'ouverture et de la clôture de l'ordre pour voir le résultat possible de l'ordre</div>"
152,estimationText.offer_3,Объем сделки,"Volume des échanges: <div class=""description"">préciser le volume exact des échanges en lots</div>"
153,estimationText.offer_4,"Своп, в пунктах","Swap en points: <div class=""description"">calculé automatiquement sur la base de la différence entre les prix d'achat et de vente</div>"
155,estimationText.offer_5,Маржа в USD,"Marge: <div class=""description"">les données spécifiées sont le montant minimum de dépôt gratuit requis pour effectuer une transaction</div>"
156,estimationText.offer_6,Прибыль в USD,"Profit: <div class=""description"">indication du profit probable sur la base des paramètres actuels</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Le principe du travail
158,estimationText.ul_title,Подзаголовок,Donnée initiale
159,estimationText.li_1,Данные №1,Instrument
160,estimationText.li_2,Данные №2,Prix ​​d'ouverture
161,estimationText.li_3,Данные №3,Volume
162,estimationText.li_4,Данные №4,Spread en points
164,estimationText.li_5,Данные №6,Marge
165,estimationText.li_6,Данные №7,Profit
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Gagnez plus sur la plate-forme Company Name!
167,aboutHeaderText.text|dot,Подзаголовок,Utilisez des stratégies de placement rentables et des meilleurs instruments analytiques
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='37459'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,Vendeurs sur la plateforme
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='298560'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,Commandes de jour
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='235'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Instruments de trading
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='258'>0</span>
175,aboutCounterText.counter4.text,Текст показателя №4,Millions de dollars par jour
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,Ans sur le marché du courtier
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Votre courtier idéal est Company Name
179,aboutConditionsText.text|dot,Подзаголовок,Les meilleures conditions commerciales pour réussir les tradings
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Nos buts
181,aboutGoalsText.goal1.title,Заголовок №1,Objectif №1
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,"À la fin de 2022, augmentez le chiffre d'affaires quotidien des transactions de 25%"
183,aboutGoalsText.goal2.title,Заголовок №2,Objectif №2
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,Attirer 15 000 utilisateurs actifs sur la plate-forme
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Larges opportunités d'investissement
186,aboutQualityText.text,Описание заголовка №1,Plus de 200 instruments de trading sur la plate-forme Company Name
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Histoire
188,aboutHistoryText.year1.title,2018 год. Заголовок,Le début du chemin
189,aboutHistoryText.year1.text|dot,2018 год. Описание,"Au début de 2019, nous avons ouvert notre premier bureau et avons reçu une licence pour effectuer des activités de courtier."
190,aboutHistoryText.year2.title,2019 год. Заголовок,Premiers pas
191,aboutHistoryText.year2.text|dot,2019 год. Описание,"En 2020, nous avons développé un programme de fidélité et a attiré 13 500 utilisateurs actifs sur la plate-forme."
192,aboutHistoryText.year3.title,2020 год. Заголовок,Modernisation
193,aboutHistoryText.year3.text|dot,2020 год. Описание,"En 2021, nous avons mis à jour notre terminal de trading à la version actuelle et optimisé le site."
194,aboutHistoryText.year4.title,2021 год. Заголовок,Expansion
195,aboutHistoryText.year4.text|dot,2021 год. Описание,"En 2022, la fonctionnalité de la plate-forme et la gamme d'instruments commerciaux proposés ont été élargies"
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Rejoindre et gagner
197,aboutPlatformText.text|dot,Подзаголовок,Trading sur la plate-forme Company Name est
198,aboutPlatformText.advantage1,Преимущества №1,Exécution rapide des commandes
199,aboutPlatformText.advantage2,Преимущества №2,Termes de négociation favorables
200,aboutPlatformText.advantage3,Преимущества №3,Une variété de plans tarifaires
201,aboutPlatformText.advantage4,Преимущества №4,Données précises sur les citations
202,aboutPlatformText.advantage5,Преимущества №5,Coopération avec des régulateurs
203,aboutPlatformText.advantage6,Преимущества №6,Un large éventail d'instruments de trading
204,aboutPlatformText.advantage7,Преимущества №7,24 heures par jour Support de la plateforme
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Réglementation des activités
206,licensesHeaderText.text,Подзаголовок к заголовку,La société Company Name coopère avec des régulateurs financiers fiables.
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,FSMA
208,licensesListText.license1.text,Описание №1,Les services financiers et les marchés des marchés superviennent les opérations sur le marché financier et ses participants
209,licensesListText.license2.title,Заголовок №2,"BlackRock, Inc"
210,licensesListText.license2.text,Описание №2,Une société d'investissement internationale siège à New York
211,licensesListText.license3.title,Заголовок №3,AUSTRAC
212,licensesListText.license3.text,Описание №3,Rapports de transaction australienne et centre d'analyse
213,licensesListText.license4.title,Заголовок №4,MiFid
214,licensesListText.license4.text,Описание №4,La directive sur la lutte contre le blanchiment d'argent de l'Union européenne
215,licensesListText.license5.title,Заголовок №5,UBS Group
216,licensesListText.license5.text,Описание №5,La plus grande société de portefeuille financière suisse fournissant une large gamme de services financiers dans le monde entier
217,licensesListText.license6.title,Заголовок №6,ESMA
218,licensesListText.license6.text,Описание №6,L'autorité européenne sur la supervision du marché des valeurs mobilières. Ce régulateur contrôle les activités financières sur le territoire de l'Union européenne
219,licensesListText.license7.title,Заголовок №7,IFSC
220,licensesListText.license7.text,Описание №7,Commission des services financiers internationaux Belize
221,licensesListText.license8.title,Заголовок №8,SCB
222,licensesListText.license8.text,Описание №8,Commission des valeurs mobilières des Bahamas
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Erreur 404
224,headerText404.text,Подзаголовок,"Cette page n'existe pas, veuillez contacter le support."
225,headerText404.textMainPage,Вернуться на главную страницу,Retour à la page principale
226,headerText404.textSupport,Служба технической поддержки,Service d'assistance technique
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Votre zone personnelle
229,formsText.titleCallback,Оставить заявку,Soumettez votre candidature
230,formsText.titleTwoauth,Двухэтапная авторизация,Authentification à deux facteurs
231,buttonText.signup,Регистрация,Inscription
232,fotmsText.titleReminder,Восстановление пароля,Réinitialisation du mot de passe
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Prénom *
234,formsText.placeholderName,Введите ваше имя (placeholder),Votre nom *
235,formsText.labelLastName,Введите вашу фамилию,Nom de famille *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Votre nom de famille *
237,formsText.labelMail,Введите ваш E-mail,Email *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Votre Email *
239,formsText.labelPassword,Введите пароль,Mot de passe *
240,formsText.placeholderPassword,Введите пароль (placeholder),Entrer mot de passe *
241,formsText.labelConfirmPassword,Подтвердите пароль,Confirmez mot de passe *
242,formsText.labelPhone,Поле для ввода номера телефона,Téléphone *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Votre téléphone *
244,formsText.labelCountry,Выберите страну,Un pays
245,formsText.placeholderCountry,Выберите страну (placeholder),Choisissez le pays
246,formsText.labelLanguage,Выберите язык,Langue
247,formsText.placeholderLanguage,Выберите язык (placeholder),Choisissez la langue
248,formsText.labelTime,Удобное время для звонка,L'heure qui convient
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Entrez le temps d'appeler
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Code d'autorisation *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Code d'autorisation en deux étapes *
252,formsText.labelPromo,Введите промокод,Code promotionnel
253,formsText.placeholderPromo,Введите промокод (placeholder),Entrez code promotionnel
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - champs requis
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Seules les lettres latines, les chiffres et les symboles sont autorisés pour le mot de passe. Le mot de passe doit contenir au moins une lettre majuscule, une lettre minuscule et un chiffre."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),J'accepte le traitement des données personnelles
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),Merci d'avoir envoyé un message
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Nous vous contacterons sous peu.
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Erreur d'envoi de message
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Essayer plus tard
309,formsText.titleAttention,Ошибка (заголовок),Attention!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Mot de passe oublié?
262,formsText.allreadyText,Уже есть учетная запись,Vous avez déjà un compte
9. Навигация,,,
263,navText.index,Главная,Principale
264,navText.markets,Рынки,Marchés
265,navText.about,О компании,Propos de société
266,navText.contacts,Контакты,Contacts
267,navText.forex,Валюты,Devise
268,navText.metals,Металлы,Métaux
269,navText.stocks,Акции,Réserves
270,navText.commodities,Товары,Produits
271,navText.indices,Индексы,Indices
272,navText.crypto,Криптовалюты,Crypto-monnaie
273,navText.trading,Торговые условия,Conditions de marché
274,navText.licenses,Аккредитация и лицензии,Accréditations et licences
275,formsText.checkboxAgreement,Пользовательское соглашение,Conditions d'utilisation
276,formsText.checkboxPolicy,Политика возврата средств,Politique de remboursement
293,curLang,Текущий язык,Fr
10. Кнопки,,,
277,buttonText.login,Войти,S'identifier
278,buttonText.btnReg,Зарегистрироваться,S'inscrire
279,buttonText.enterFormButton,Войти в кабинет,S'identifier
280,buttonText.btnSend,Отправить,Envoyer
281,buttonText.btnStartTrade,Начать торговать,Commerce démarrer
282,buttonText.btnOpenAcc,Открыть счет,Ouvrir un compte
283,buttonText.btnCallback,Запросить звонок,Demander un appel
284,buttonText.btnLearMore,Узнать больше,Apprendre plus
285,buttonText.btn404,Вернуться на главную,Revenez à la page principale
286,buttonText.btnSupport,Техническая поддержка,Soutien technique
287,buttonText.btnPartner,Стать партнером,Devenir un partenaire
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24 heures par jour, support utilisateur personnel"
289,contactsHeaderText.text,Подзаголовок,Demander un appel et nous vous contacterons dès que possible
290,contactsListText.contact2,Наша почта,Notre e-mail
291,contactsListText.contact3,Месторасположение,Emplacement
292,contactsListText.contact1,Международный номер,Numéro international
12. Тайтлы,,,
293,titles.index,index,Company Name - obtenir une indépendance financière
294,titles.notFound,404,404 - Company Name - Obtenez l'indépendance financière
295,titles.licenses,licenses,Accréditations et licences - Company Name - Obtenez l'indépendance financière
296,titles.reminder,recovery,Récupération de mot de passe - Company Name - Indépendance financière
297,titles.register,register,Inscription - Company Name - Obtenez l'indépendance financière
298,titles.login,login,Connexion - Company Name - Indépendance financière
299,titles.about,about,À propos de la société - Company Name - Gagnez facilement!
300,titles.contacts,contacts,"Contacts - Company Name - 24 heures par jour, support utilisateur personnel"
301,titles.markets,markets,Plus de 200 instruments financiers de négociation de partout dans le monde
302,titles.commodities,commodities,Produits de base - Commodity Trading avec Company Name
303,titles.crypto,crypto,Cryptocurrences - CFDS commerciaux pour les cryptocurrences avec Company Name
304,titles.forex,forex,Les devises sont le marché le plus stable et le plus prometteur pour l'investissement
305,titles.indices,indices,Indices - Devenir un pro dans les indices CFD Trading
306,titles.metals,metals,Métaux - échange rentable des contrats CFD pour les métaux
307,titles.stocks,stocks,Stocks - stocks en ligne à partir de Company Name
308,titles.trading,trading,Trading Termes - Comptes de trading Company Name
