id,constant,position,translate
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Risikomanagement
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Der Anstieg der Inflation hat keinen negativen Einfluss auf die Änderung der Zitate
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Nicht-Lieferverträge
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"CFD-Verträge werden am Rohstoffaustausch verwendet, um mit dem Preisunterschied Geld zu verdienen"
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Variabilität
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Die Company Name -Plattform bietet eine große Auswahl an verschiedenen Rohstoffkategorien
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Rohstoffmarkt
121,commoditiesAssetsText.text|dot,Подзаголовок,"Die Produkte der Energie-, Rohstoff-, Land- und Forstwirtschaftsindustrie zirkulieren auf dem Rohstoffmarkt"
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Indizes
123,indicesHeaderText.text|dot,Подзаголовок,Erwerben Sie eine Reihe von Aktien der profitabelsten Unternehmen der Branche
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Rentabilität
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Die Indizes umfassen die flüssigsten Aktien mit wachsenden Trends
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Günstige Hinweise
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Reduzierte Transaktionsgebühren und beliebte Aktienindizes auf der Plattform Company Name
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Sichern von Investitionen
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Lagerindizes werden im Handel für langfristige Investitionen eingesetzt
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Analytisches Potenzial
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Indizes werden zur Analyse der Markt- oder Industriesituation verwendet
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Lagerindizes Markt
133,indicesAssetsText.text|dot,Подзаголовок,Im Falle eines Rückgangs des Wertes der Aktien sind sie von den Aktienindizes ausgeschlossen und ersetzt mit mehr profitablen
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Cryptocurrency-Austausch
135,cryptoHeaderText.text|dot,Подзаголовок,Profitable Handel auf dem dynamischen digitalen Währungsmarkt
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Reduzierte Kommissionen
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,Cryptocurcy wird vom Staat nicht reguliert und nicht besteuert
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Komfortable Investitionen
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Es ist keine komplexe Überprüfung erforderlich, um Cryptochurren auf der Company Name -Plattform zu handeln"
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Hebelkraft
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,Die Möglichkeit einer kleinen Investitionsgröße für den Handel auf dem Cryptocurrency-Markt
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Eine Vielzahl
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,Die Company Name -Plattform bietet eine große Auswahl an Vermögenswerten für Investitionen
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Cryptocurrency Market
145,cryptoAssetsText.text|dot,Подзаголовок,"Die personenbezogenen Daten der Marktteilnehmer sind sicher geschützt, und die Bewegung von Transaktionen kann nicht verfolgt werden"
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Machen Sie sich mit den grundlegenden Handelskonzepten vertraut
147,tradingHeaderText.text|dot,Подзаголовок,"In diesem Abschnitt finden Sie Informationen zu den folgenden Definitionen: Hebel, Losvolumen, Margin-Anruf, Verbreitung usw."
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Trader-Rechner
149,tradingCalculatorText.text|dot,Подзаголовок,Ein nützliches Instrument beim Planung von Transaktionen
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instrument: <div class=""description"">geben Sie das ausgewählte Finanzinstenment aus der Liste an</div>"
151,estimationText.offer_2,Цена открытия,"Preis: <div class=""description"">geben Sie den geschätzten Preis für die Eröffnung und Schließung der Bestellung an, um das mögliche Ergebnis der Bestellung zu sehen</div>"
152,estimationText.offer_3,Объем сделки,"Handelsvolumen: <div class=""description"">genaue Angabe des Handelsvolumens in Losen</div>"
153,estimationText.offer_4,"Своп, в пунктах","Swap in punkten: <div class=""description"">wird automatisch auf der Genndlage der Differenz zwischen Ask- und Bid-Preisen berechnet</div>"
155,estimationText.offer_5,Маржа в USD,"Marge: <div class=""description"">die angegebenen Daten sind der Mindestbetrag der kostenlosen Einzahlung, der für die Durchfühenng einer Transaktion erforderlich ist</div>"
156,estimationText.offer_6,Прибыль в USD,"Gewinn: <div class=""description"">angabe des wahrscheinlichen Gewinns auf der Genndlage der aktuellen Parameter</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Das Prinzip der Arbeit
158,estimationText.ul_title,Подзаголовок,Anfangsdaten
159,estimationText.li_1,Данные №1,Instrument
160,estimationText.li_2,Данные №2,Eröffnungskurs
161,estimationText.li_3,Данные №3,Transaktionsvolumen
162,estimationText.li_4,Данные №4,Spread in punkten
164,estimationText.li_5,Данные №6,Margin
165,estimationText.li_6,Данные №7,Profitieren
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Verdiene mehr auf der Company Name -Plattform!
167,aboutHeaderText.text|dot,Подзаголовок,Verwenden Sie profitable Anlagestrategien und die besten analytischen Instrumente
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='37459'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,Händler auf der Plattform
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='298560'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,Tagesaufträge
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='235'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Handelsinstrumente
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='258'>0</span>
175,aboutCounterText.counter4.text,Текст показателя №4,Millionen Dollar täglich
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,Jahre auf dem Broker-Markt
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Ihr idealer Broker ist Company Name
179,aboutConditionsText.text|dot,Подзаголовок,Die besten Handelsbedingungen für den erfolgreichen Handel
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Unsere Ziele
181,aboutGoalsText.goal1.title,Заголовок №1,Ziel №1
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,Bis Ende von 2022 erhöhen Sie den täglichen Umsatz von Transaktionen um 25%
183,aboutGoalsText.goal2.title,Заголовок №2,Ziel №2
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,15.000 aktive Benutzer an der Plattform anziehen
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Große Investitionsmöglichkeiten
186,aboutQualityText.text,Описание заголовка №1,Mehr als 200 Handelsinstrumente auf der Company Name -Plattform
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Geschichte
188,aboutHistoryText.year1.title,2018 год. Заголовок,Der Anfang des Pfads
189,aboutHistoryText.year1.text|dot,2018 год. Описание,"Anfang 2019 haben wir unser erstes Büro eröffnet und erhielten eine Lizenz, um die Aktivitäten des Brokers durchzuführen"
190,aboutHistoryText.year2.title,2019 год. Заголовок,Erste Schritte
191,aboutHistoryText.year2.text|dot,2019 год. Описание,Im Jahr 2020 haben wir ein Treueprogramm entwickelt und 13.500 aktive Benutzer auf der Plattform angezogen
192,aboutHistoryText.year3.title,2020 год. Заголовок,Modernisierung
193,aboutHistoryText.year3.text|dot,2020 год. Описание,Im Jahr 2021 haben wir unser Handelsminal auf die aktuelle Version aktualisiert und den Standort optimiert
194,aboutHistoryText.year4.title,2021 год. Заголовок,Erweiterung
195,aboutHistoryText.year4.text|dot,2021 год. Описание,Im Jahr 2022 wurden die Funktionalität der Plattform und das Angebot an Handelsinstrumenten erweitert
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Beitreten und verdienen
197,aboutPlatformText.text|dot,Подзаголовок,Trading auf der Company Name -Plattform ist
198,aboutPlatformText.advantage1,Преимущества №1,Sofortige Ausführung von Bestellungen
199,aboutPlatformText.advantage2,Преимущества №2,Günstige Handelsbedingungen
200,aboutPlatformText.advantage3,Преимущества №3,Eine Vielzahl von Tarifplänen
201,aboutPlatformText.advantage4,Преимущества №4,Genaue Daten über Zitate
202,aboutPlatformText.advantage5,Преимущества №5,Zusammenarbeit mit Regulatoren
203,aboutPlatformText.advantage6,Преимущества №6,Eine Vielzahl von Handelsinstrumenten
204,aboutPlatformText.advantage7,Преимущества №7,24 Stunden pro Tag Unterstützung der Plattform
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Regulierung der Aktivitäten
206,licensesHeaderText.text,Подзаголовок к заголовку,Das Unternehmen Company Name kooperiert mit zuverlässigen Finanzregler.
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,FSMA
208,licensesListText.license1.text,Описание №1,Finanzdienstleistungen und Märktebehörde überwacht den Betrieb des Finanzmarktes und seiner Teilnehmer
209,licensesListText.license2.title,Заголовок №2,"BlackRock, Inc"
210,licensesListText.license2.text,Описание №2,Eine internationale Investmentgesellschaft mit Sitz in New York
211,licensesListText.license3.title,Заголовок №3,AUSTRAC
212,licensesListText.license3.text,Описание №3,Australische Transaktionsberichte und Analysis Center
213,licensesListText.license4.title,Заголовок №4,MiFid
214,licensesListText.license4.text,Описание №4,Die Anti-Geldwäsche der Europäischen Union der Europäischen Union
215,licensesListText.license5.title,Заголовок №5,UBS Group
216,licensesListText.license5.text,Описание №5,Die größte Schweizer Finanzholdinggesellschaft bietet weltweit ein breites Angebot an Finanzdienstleistungen
217,licensesListText.license6.title,Заголовок №6,ESMA
218,licensesListText.license6.text,Описание №6,Die European Securities Market Supervision Authority. Diese Regler steuert finanzielle Aktivitäten auf dem Territorium der Europäischen Union
219,licensesListText.license7.title,Заголовок №7,IFSC
220,licensesListText.license7.text,Описание №7,Belize International Financial Services Commission
221,licensesListText.license8.title,Заголовок №8,SCB
222,licensesListText.license8.text,Описание №8,Wertpapierkommission der Bahamas
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Fehler 404
224,headerText404.text,Подзаголовок,"Diese Seite gibt es nicht, wenden Sie sich bitte an den Support."
225,headerText404.textMainPage,Вернуться на главную страницу,Zurück zur Hauptseite
226,headerText404.textSupport,Служба технической поддержки,Technischer Support-Service
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Ihr persönlicher Bereich
229,formsText.titleCallback,Оставить заявку,Reichen Sie Ihre Bewerbung ein
230,formsText.titleTwoauth,Двухэтапная авторизация,Zwei-Faktor-Authentifizierung
231,buttonText.signup,Регистрация,Anmeldung
232,fotmsText.titleReminder,Восстановление пароля,Passwort zurücksetzen
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Name *
234,formsText.placeholderName,Введите ваше имя (placeholder),Dein Namen *
235,formsText.labelLastName,Введите вашу фамилию,Nachname *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Dein Namen *
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Dein E-Mail *
239,formsText.labelPassword,Введите пароль,Passwort *
240,formsText.placeholderPassword,Введите пароль (placeholder),Passwort eingeben *
241,formsText.labelConfirmPassword,Подтвердите пароль,Passwort bestätigen *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefonnummer *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Dein Telefonnummer *
244,formsText.labelCountry,Выберите страну,Land
245,formsText.placeholderCountry,Выберите страну (placeholder),Wählen Sie das Land
246,formsText.labelLanguage,Выберите язык,Sprache wählen
247,formsText.placeholderLanguage,Выберите язык (placeholder),Sprache wählen
248,formsText.labelTime,Удобное время для звонка,Bequeme Zeit
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Beste Zeit zum Anenfen
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,2SV-Code *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Geben 2SV-Code *
252,formsText.labelPromo,Введите промокод,Gutscheincode
253,formsText.placeholderPromo,Введите промокод (placeholder),Geben Gutscheincode
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Pflichtfeld
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Nur lateinische Buchstaben, Zahlen und Symbole sind für das Passwort zulässig. Das Passwort muss mindestens einen Großbuchstaben, einen Kleinbuchstaben und eine Zahl enthalten."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Ich stimme der Verarbeitung personenbezogener Daten zu
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),"Vielen Dank, dass Sie eine Nachricht senden"
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Wir werden Sie in Kürze kontaktieren.
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Fehler beim Senden von Nachricht
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Versuche es später
309,formsText.titleAttention,Ошибка (заголовок),Aufmerksamkeit!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Passwort vergessen?
262,formsText.allreadyText,Уже есть учетная запись,Sie haben bereits ein Konto
9. Навигация,,,
263,navText.index,Главная,Main
264,navText.markets,Рынки,Märkte
265,navText.about,О компании,Über das Unternehmen
266,navText.contacts,Контакты,Impressum
267,navText.forex,Валюты,Wähenng
268,navText.metals,Металлы,Metalle
269,navText.stocks,Акции,Bestände
270,navText.commodities,Товары,Commodities
271,navText.indices,Индексы,Indizes
272,navText.crypto,Криптовалюты,Kryptowähenng
273,navText.trading,Торговые условия,Handelsbedingungen
274,navText.licenses,Аккредитация и лицензии,Akkreditieenngen und Lizenzen
275,formsText.checkboxAgreement,Пользовательское соглашение,Nutzungsbedingungen
276,formsText.checkboxPolicy,Политика возврата средств,Rückgaberecht
293,curLang,Текущий язык,De
10. Кнопки,,,
277,buttonText.login,Войти,Einloggen
278,buttonText.btnReg,Зарегистрироваться,Anmelden
279,buttonText.enterFormButton,Войти в кабинет,Einloggen
280,buttonText.btnSend,Отправить,Senden
281,buttonText.btnStartTrade,Начать торговать,Beginnen Händel
282,buttonText.btnOpenAcc,Открыть счет,Ein Konto eröffnen
283,buttonText.btnCallback,Запросить звонок,Fordern Sie einen Anenf
284,buttonText.btnLearMore,Узнать больше,Lernen Mehr
285,buttonText.btn404,Вернуться на главную,Zurück zur Startseite
286,buttonText.btnSupport,Техническая поддержка,Technischer Support
287,buttonText.btnPartner,Стать партнером,Ein Partner werden
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24 Stunden am Tag, persönlicher Benutzerunterstützung"
289,contactsHeaderText.text,Подзаголовок,Anruf anfordern und wir werden Sie so schnell wie möglich mit Ihnen in Verbindung setzen
290,contactsListText.contact2,Наша почта,Unsere E-Mail
291,contactsListText.contact3,Месторасположение,Ort
292,contactsListText.contact1,Международный номер,Internationale Zahl
12. Тайтлы,,,
293,titles.index,index,Company Name - Erhalten Sie finanzielle Unabhängigkeit
294,titles.notFound,404,404 - Company Name - Erhalten Sie finanzielle Unabhängigkeit
295,titles.licenses,licenses,Akkreditierungen und Lizenzen - Company Name - Erhalten Sie finanzielle Unabhängigkeit
296,titles.reminder,recovery,Kennwortwiederherstellung - Company Name - Erhalten Sie finanzielle Unabhängigkeit
297,titles.register,register,Registrierung - Company Name - Erhalten Sie finanzielle Unabhängigkeit
298,titles.login,login,Login - Company Name - Erhalten Sie finanzielle Unabhängigkeit
299,titles.about,about,Über das Unternehmen - Company Name - Verdienen Sie einfach!
300,titles.contacts,contacts,"Kontakte - Company Name - 24 Stunden am Tag, persönlicher Benutzerunterstützung"
301,titles.markets,markets,Über 200 Finanzinstrumente zum Handel von überall auf der Welt
302,titles.commodities,commodities,Rohstoffe - Rohstoffhandel mit Company Name
303,titles.crypto,crypto,Cryptocurrenciens - Handel CFDs für Cryptocurrencien zusammen mit Company Name
304,titles.forex,forex,Währungen sind der stabilste und vielversprechende Marktmarkt für Investitionen
305,titles.indices,indices,Indizes - Werden Sie ein Pro in Indizes CFD-Handel
306,titles.metals,metals,Metalle - Profitables Handel von CFD-Verträgen für Metalle
307,titles.stocks,stocks,Aktien - Lagerangebote online von Company Name
308,titles.trading,trading,Handelsbedingungen - Handelskonten Company Name
